"time","x","y","z"
24.25,7.39646355747222,7.34417809566414,23.7652967267795
24.26,7.39871977601328,7.51521192444929,23.6042796103038
24.27,7.41272616966895,7.69601298004873,23.4614619902043
24.28,7.4383134111178,7.88554467800271,23.3379055856198
24.29,7.47525229773513,8.08273195768496,23.2346168419643
24.3,7.52325475054735,8.28644809547011,23.1525434610391
24.31,7.58197384073205,8.49550121281018,23.0925680251499
24.32,7.65100290718814,8.70862102310095,23.0554986017987
24.33,7.72987386246233,8.92444640041076,23.0420562552381
24.34,7.81805481874566,9.14151440061069,23.0528594456694
24.35,7.91494720115042,9.35825141768965,23.08840537125
24.36,8.0198825521243,9.57296720977743,23.1490484068423
24.37,8.13211926830919,9.78385257345515,23.2349759200924
24.38,8.2508395485312,9.98898147221189,23.3461819018162
24.39,8.37514686742567,10.186318424551,23.4824390333593
24.4,8.50406432128088,10.3737319170338,23.6432700249881
24.41,8.63653421814559,10.5490145146146,23.8279192889434
24.42,8.77141929954267,10.709910182608,24.0353262463204
24.43,8.90750598218277,10.8541491012656,24.2641017910757
24.44,9.04350999050491,10.9794899389997,24.512509624709
24.45,9.17808471039153,11.0837691539017,24.7784543046162
24.46,9.3098325273007,11.164956424138,25.0594778880709
24.47,9.43731931581549,11.2212147854923,25.3527669724731
24.48,9.55909212160151,11.2509635100616,25.6551717047561
24.49,9.67369992292759,11.2529412369245,25.9632379407389
24.5,9.77971718230537,11.2262664162808,26.2732531739473
24.51,9.87576970795937,11.1704918115607,26.5813061358848
24.52,9.96056215165837,11.0856496771125,26.8833591296342
24.53,10.0329062886877,10.9722843414542,27.1753312513831
24.54,10.0917490739613,10.8314693094214,27.4531897545628
24.55,10.1361993621984,10.6648066570194,27.7130460063807
24.56,10.1655521346864,10.4744074052089,27.9512518676808
24.57,10.1793091015494,10.2628526648712,28.1644919767055
24.58,10.1771946519855,10.0331365565593,28.3498673964914
24.59,10.1591663038943,9.78859311575615,28.5049664228638
24.6,10.1254190492569,9.53281047944439,28.6279190341165
24.61,10.0763832859962,9.26953650247264,28.7174324421651
24.62,10.0127163486231,9.00258048513887,28.7728063898289
24.63,9.93528797330358,8.73571585482482,28.7939281165264
24.64,9.84516033229063,8.47258842540779,28.7812481618869
24.65,9.74356352476447,8.21663429277312,28.7357392773568
24.66,9.63186759807897,7.9710105842727,28.6588415756722
24.67,9.5115522842083,7.73854126108856,28.552397605975
24.68,9.38417566758754,7.52167908279141,28.4185812754861
24.69,9.25134295673202,7.3224837868115,28.2598244613432
24.7,9.1146764234434,7.1426155997791,28.0787448137115
24.71,8.97578741492523,6.98334244588262,27.8780777099
24.72,8.83625115289875,6.84555868442902,27.660614655085
24.73,8.69758482724216,6.72981290214728,27.4291497136267
24.74,8.56122928568807,6.63634218981984,27.1864348618139
24.75,8.42853442887905,6.56511041525804,26.9351445292248
24.76,8.30074825133342,6.51584822359792,26.6778490755553
24.77,8.17900932972316,6.4880928065982,26.4169965495628
24.78,8.06434245304121,6.48122584269466,26.1549017988911
24.79,7.95765701460471,6.49450838269534,25.8937418349524
24.8,7.8597477410976,6.52711181393878,25.6355562893246
24.81,7.77129731523137,6.57814435882279,25.3822518070378
24.82,7.69288045153665,6.64667284024197,25.135609286591
24.83,7.6249690044954,6.73173967188862,24.8972929768066
24.84,7.56793772008024,6.83237520612729,24.6688605596949
24.85,7.52207028166903,6.94760570054871,24.4517734727814
24.86,7.48756534578609,7.07645725297017,24.247406843868
24.87,7.46454230945403,7.21795611135666,24.0570585193619
24.88,7.45304659711153,7.37112579792822,23.8819567604755
24.89,7.45305429972216,7.53498150326946,23.7232662585874
24.9,7.46447604111318,7.70852221346801,23.5820921825697
24.91,7.48715998646845,7.89072103708046,23.4594820191062
24.92,7.52089394536624,8.080514203832,23.3564250051533
24.93,7.56540655718278,8.27678921699484,23.2738489836914
24.94,7.62036758063656,8.47837265874302,23.2126145442302
24.95,7.68538734236555,8.68401817357826,23.1735063429315
24.96,7.76001543233993,8.8923951889799,23.1572215385997
24.97,7.84373876714166,9.10207897316457,23.1643553350321
24.98,7.93597917602272,9.31154267414559,23.1953836918965
24.99,8.03609069923066,9.51915202742968,23.2506433594478
25,8.14335682302839,9.72316345525129,23.330309510023
25.01,8.25698791032812,9.92172630010573,23.434371382933
25.02,8.37611911855529,10.112889929856,23.5626065285136
25.03,8.49980912529895,10.2946164100582,23.7145544283385
25.04,8.62704000491629,10.4647993500957,23.8894904750435
25.05,8.75671861238792,10.6212893824832,24.0864015058594
25.06,8.88767983075745,10.7619265204526,24.3039642833086
25.07,9.01869202158448,10.8845793524709,24.5405284846609
25.08,9.14846498023355,10.9871906740432,24.794105874956
25.09,9.27566063628072,11.0678287350071,25.0623673706429
25.1,9.39890665168037,11.1247428117635,25.3426496261004
25.11,9.51681295509207,11.1564213260577,25.6319725706795
25.12,9.62799111166677,11.1616502627059,25.9270689737528
25.13,9.73107626811058,11.1395692342309,26.2244266152766
25.14,9.82475124047459,11.0897222518294,26.5203430005069
25.15,9.90777213732212,11.0121001401803,26.8109918087211
25.16,9.97899474667862,10.9071716217847,27.0924994548108
25.17,10.0374007760509,10.7759004235734,27.3610293339311
25.18,10.0821229356395,10.6197463313835,27.6128705892416
25.19,10.1124678090584,10.4406489167084,27.8445276709855
25.2,10.1279354735798,10.2409936362079,28.0528066149702
25.21,10.1282349184043,10.0235610828351,28.2348939156484
25.22,10.1132944638268,9.79146125369848,28.3884241318616
25.23,10.0832665988735,9.5480556909709,28.5115329364435
25.24,10.0385269160808,9.2968711500598,28.6028931630366
25.25,9.97966711051017,9.04150897382115,28.6617324412678
25.26,9.90748230358255,8.78555455226142,28.6878321481686
25.27,9.82295322794632,8.53249110975458,28.6815085320393
25.28,9.72722404630964,8.2856216099061,28.6435778810961
25.29,9.62157675812601,8.0480018587816,28.5753084264104
25.3,9.50740326225402,7.82238700143595,28.4783622272108
25.31,9.38617618695989,7.61119263776974,28.354730559499
25.32,9.25941957328051,7.41647082431453,28.2066663218751
25.33,9.12868041194559,7.23990035936948,28.036616719479
25.34,8.99550190017012,7.08279003083929,27.8471590424266
25.35,8.86139911753436,6.94609297598793,27.6409417843477
25.36,8.72783763538095,6.83042997272748,27.4206327163728
25.37,8.59621538624345,6.73611934440358,27.1888749026238
25.38,8.46784794119398,6.66321118963318,26.9482510635612
25.39,8.34395718319231,6.61152381086986,26.7012561974915
25.4,8.22566322989945,6.58068047112216,26.450277977251
25.41,8.11397935329403,6.5701449195185,26.1975841542578
25.42,8.00980956644138,6.57925445946975,25.9453160207588
25.43,7.91394849844648,6.60724966083888,25.6954868907025
25.44,7.82708315401814,6.65330011998734,25.4499845434541
25.45,7.74979615033995,6.71652593624869,25.2105766141615
25.46,7.68257003687268,6.79601479404928,24.97891799218
25.47,7.62579232913787,6.89083471543954,24.7565593887509
25.48,7.57976092163097,7.00004268086605,24.5449563440858
25.49,7.54468958449139,7.12268941173864,24.3454780522464
25.5,7.5207132907454,7.25782067325097,24.1594154828612
25.51,7.50789316380936,7.4044754970362,23.9879883676901
25.52,7.50622087707948,7.56168174750201,23.8323506955606
25.53,7.51562237797235,7.72844946945548,23.6935944213499
25.54,7.53596084730989,7.90376246343515,23.5727511450546
25.55,7.56703884142622,8.0865685435656,23.4707915581932
25.56,7.60859959904696,8.27576894421383,23.3886224902582
25.57,7.66032752827097,8.47020735860429,23.3270814216187
25.58,7.7218479213766,8.66865911600843,23.2869283654396
25.59,7.79272597719009,8.86982103409676,23.2688350642634
25.6,7.87246524281716,9.07230251814375,23.2733715012594
25.61,7.96050561890912,9.2746185162226,23.3009897958919
25.62,8.05622110530926,9.47518497505169,23.3520056424322
25.63,8.15891749656698,9.6723174689622,23.4265775599443
25.64,8.2678302686527,9.86423368726775,23.5246843553199
25.65,8.38212292801112,10.0490604545339,23.6461013558955
25.66,8.50088612007208,10.2248459143199,23.7903761418712
25.67,8.62313781417793,10.3895774200162,23.9568046947614
25.68,8.74782489276515,10.5412055371232,24.1444090663886
25.69,8.87382647135372,10.6776743622155,24.3519178495131
25.7,8.9999592590618,10.7969581007208,24.5777508782957
25.71,9.12498523369433,10.8971035193446,24.8200096834139
25.72,9.24762184816882,10.9762775069952,25.076475249915
25.73,9.36655490432335,11.0328185560647,25.3446145530615
25.74,9.48045412566889,11.065290538468,25.621597158756
25.75,9.58799133405584,11.0725367312873,25.9043228572265
25.76,9.68786099058391,11.0537316858174,26.1894608480931
25.77,9.77880270508976,11.0084282760668,26.4735004216058
25.78,9.85962516048748,10.936597152729,26.7528124102254
25.79,9.92923074959349,10.8386559044067,27.0237199585781
25.8,9.98664009572427,10.715485514852,27.2825764344579
25.81,10.0310155374298,10.5684322098197,27.5258476455583
25.82,10.0616826141258,10.3992934932941,27.7501950059172
25.83,10.0781486022456,10.2102880389027,27.9525559773007
25.84,10.0801172257517,10.0040100638255,28.1302180438435
25.85,10.0674988000151,9.78336978768346,28.280882689984
25.86,10.0404152579228,9.55152247780123,28.4027163397969
25.87,9.99919973974442,9.31178931800043,28.4943859469408
25.88,9.94439068726727,9.06757383849727,28.555077836977
25.89,9.87672064851551,8.82227786195367,28.5844994149462
25.9,9.7971002516716,8.57922083872709,28.5828643673555
25.91,9.70659802665149,8.34156607916517,28.5508629171794
25.92,9.60641692462742,8.11225678837998,28.4896194543535
25.93,9.49786849908669,7.89396403764455,28.4006404061676
25.94,9.38234576202006,7.68904794697452,28.2857555033126
25.95,9.26129571668286,7.49953248750455,28.1470556381219
25.96,9.1361925004158,7.32709351323077,27.9868303272301
25.97,9.00851195760627,7.17305895674625,27.8075074260445
25.98,8.8797083168587,7.03841960958568,27.6115972528261
25.99,8.75119348155708,6.9238485703781,27.4016427245276
26,8.62431927243992,6.8297272796953,27.1801765394733
26.01,8.50036279608819,6.75617605071124,26.9496859088372
26.02,8.38051496346917,6.70308712096348,26.7125848728404
26.03,8.26587205425469,6.67015845915873,26.4711938587729
26.04,8.15743011918538,6.65692682822339,26.2277258544244
26.05,8.05608193547749,6.66279890083149,25.9842783803535
26.06,7.96261617836507,6.68707952083614,25.7428303384366
26.07,7.87771844307111,6.72899648405028,25.5052427785645
26.08,7.80197374260576,6.78772146169681,25.2732626444058
26.09,7.73587011413762,6.86238690239552,25.0485286170064
26.1,7.67980298655033,6.95209892140589,24.8325782571541
26.11,7.63407999067638,7.05594632029848,24.6268557417038
26.12,7.59892592850946,7.17300598012221,24.4327195858464
26.13,7.57448765587461,7.30234494183793,24.2514498357404
26.14,7.56083867258755,7.44301953537785,24.0842542996444
26.15,7.55798325361538,7.594071949318,23.9322734585116
26.16,7.56585999322088,7.75452465260419,23.7965837585527
26.17,7.58434467102256,7.92337309316695,23.6781990396045
26.18,7.61325238417787,8.09957710986155,23.5780698963813
26.19,7.65233892360698,8.28205150727239,23.4970808077731
26.2,7.70130140461051,8.4696562597774,23.4360449057638
26.21,7.75977819378144,8.66118683303492,23.3956962940797
26.22,7.82734820516831,8.85536513772291,23.3766798713144
26.23,7.90352966954311,9.05083166069677,23.3795386679197
26.24,7.98777851154239,9.24613935020813,23.4046987747355
26.25,8.07948650033507,9.43974986056041,23.4524520257491
26.26,8.17797936997051,9.63003278231987,23.5229367017042
26.27,8.28251513494288,9.81526849039686,23.6161166448994
26.28,8.39228285360922,9.993655226282,23.7317593181014
26.29,8.50640211528338,10.163320984021,23.869413498707
26.3,8.62392354399172,10.3223406835041,24.0283874670636
26.31,8.74383062048873,10.4687589813378,24.2077287159221
26.32,8.86504312134443,10.600618882701,24.4062063636572
26.33,8.98642245675019,10.7159960739714,24.6222975811572
26.34,9.10677915429627,10.8130385968664,24.854179422529
26.35,9.22488268198285,10.8900111376738,25.0997274628272
26.36,9.33947372865948,10.9453428242911,25.3565225721501
26.37,9.44927896380759,10.9776770314478,25.6218669776909
26.38,9.55302818272394,10.9859213204292,25.8928104725173
26.39,9.64947361148769,10.9692953197412,26.1661872196658
26.4,9.73741100467017,10.9273741268029,26.4386630819236
26.41,9.81570202589785,10.8601247167006,26.706792804399
26.42,9.88329726732617,10.7679329153778,26.9670857256681
26.43,9.93925915024034,10.6516187533385,27.2160780435223
26.44,9.98278386696651,10.5124384676282,27.4504090714974
26.45,10.0132214845734,10.3520720500685,27.6668984537302
26.46,10.0300933415656,10.1725960124048,27.8626210149691
26.47,10.0331059343252,9.9764418981574,28.0349758538893
26.48,10.022160610212,9.7663419453137,28.1817464654588
26.49,9.99735855365079,9.54526411490819,28.3011491011972
26.5,9.95900075994278,9.31633937149066,28.3918672171072
26.51,9.90758292453335,9.08278456808957,28.4530706653864
26.52,9.84378541595851,8.84782450693003,28.4844191863825
26.53,9.76845873065567,8.61461670082532,28.486050670216
26.54,9.68260503029706,8.3861820602615,28.4585555019685
26.55,9.58735652315346,8.165344215359,28.4029390096273
26.56,9.48395156032586,7.95467950798689,28.3205745480463
26.57,9.37370937063,7.75647892699494,28.213150046565
26.58,9.25800435479854,7.57272248092174,28.0826109191209
26.59,9.13824080547223,7.40506577345225,27.9311021027818
26.6,9.01582882287752,7.25483792006896,27.7609116902835
26.61,8.89216206822963,7.12304945531818,27.5744182019164
26.62,8.76859784987727,7.01040854604487,27.3740430533202
26.63,8.6464398828798,6.91734364691523,27.162209267318
26.64,8.52692391165084,6.84403069675678,26.9413069914828
26.65,8.41120624608102,6.79042303426209,26.7136659501474
26.66,8.3003551403707,6.75628238078452,26.4815346002732
26.67,8.19534484444496,6.74120946646702,26.2470654844783
26.68,8.09705208185377,6.74467313593468,26.0123060819469
26.69,8.00625465518877,6.76603703751988,25.779194342325
26.7,7.92363184857311,6.80458325701911,25.5495580379427
26.71,7.84976628406136,6.85953249039771,25.3251170723461
26.72,7.78514689166639,6.93006055196379,25.1074879242342
26.73,7.7301726679048,7.01531118206704,24.8981894724194
26.74,7.68515692204404,7.11440525158098,24.6986495280706
26.75,7.65033173978858,7.22644656204086,24.5102114861658
26.76,7.62585242854127,7.35052451467989,24.334140592086
26.77,7.61180174469296,7.48571397391207,24.1716293971466
26.78,7.60819374019088,7.63107268645911,24.0238020461744
26.79,7.61497710193675,7.78563664150615,23.8917171002429
26.8,7.63203789278995,7.94841377466264,23.7763686490325
26.81,7.65920163685231,8.11837643303656,23.678685511682
26.82,7.69623472429559,8.29445303347271,23.5995283649369
26.83,7.74284514244091,8.47551936307514,23.5396846759194
26.84,7.79868257039,8.66038999162513,23.4998613573297
26.85,7.86333790453593,8.84781028943251,23.4806751088556
26.86,7.93634231198512,9.0364495703914,23.4826404635015
26.87,8.01716593840797,9.22489590622894,23.5061556246335
26.88,8.10521642600118,9.41165318058369,23.5514862614251
26.89,8.19983742571506,9.59514096585312,23.6187475288724
26.9,8.30030731495969,9.77369780578862,23.7078846941572
26.91,8.40583835655603,9.94558846572688,23.8186528827512
26.92,8.51557655522928,10.1090156626661,23.9505966020273
26.93,8.62860248253293,10.2621367016094,24.1030298514872
26.94,8.74393334746346,10.4030853158969,24.2750177783947
26.95,8.86052658564556,10.5299988325227,24.4653609739987
26.96,8.97728522221753,10.6410505564188,24.6725836142302
26.97,9.09306522996976,10.7344869922612,24.8949267131435
26.98,9.20668505289375,10.8086692057197,25.1303477597455
26.99,9.3169373949306,10.8621172817362,25.3765279320768
27,9.42260328443042,10.8935564856674,25.6308879120914
27.01,9.52246831830556,10.9019634006883,25.8906130519426
27.02,9.61534086962082,10.8866100336109,26.1526882655868
27.03,9.70007191397635,10.8471036858189,26.4139425483542
27.04,9.7755760010274,10.7834203101137,26.6711024823502
27.05,9.84085277699017,10.6959291464424,26.9208535004871
27.06,9.89500836214665,10.5854066683194,27.1599071005612
27.07,9.93727581442429,10.453038281495,27.3850716744833
27.08,9.96703387533926,10.3004067838,27.5933242002315
27.09,9.98382320504375,10.1294672881339,27.7818797848669
27.1,9.98735937274729,9.94250908000555,27.9482559845663
27.11,9.97754197716172,9.74210566447945,28.0903289833541
27.12,9.95445942415033,9.53105498594344,28.2063790856729
27.13,9.91838907641751,9.31231241059561,28.2951235454354
27.14,9.86979270020145,9.08891948903481,28.3557354705045
27.15,9.80930735145138,8.86393172566356,28.3878483447252
27.16,9.73773205294052,8.640348556451,28.391546528657
27.17,9.65601079905904,8.42104848530962,28.3673428636794
27.18,9.56521257391347,8.20873188321245,28.31614514927
27.19,9.46650917172573,8.0058733625835,28.239213742704
27.2,9.36115166164181,7.81468496277409,28.1381128170997
27.21,9.25044634174041,7.63709068389534,28.0146579021426
27.22,9.13573098326098,7.4747122445866,27.8708622364452
27.23,9.01835208319351,7.32886536243386,27.7088842116492
27.24,8.89964373099984,7.20056539715022,27.5309778266608
27.25,8.78090856404384,7.09054087380431,27.339447640593
27.26,8.66340114691088,6.99925321875617,27.1366092585413
27.27,8.54831397180637,6.92692098439103,26.9247559430088
27.28,8.43676614858595,6.87354689103486,26.7061315449415
27.29,8.32979473959699,6.83894615115904,26.4829096115965
27.3,8.22834860018571,6.82277473600815,26.2571782640529
27.31,8.13328451223461,6.82455647317998,26.0309302470138
27.32,8.04536534552407,6.84370810374175,25.8060574331679
27.33,7.96525994881479,6.87956166187303,25.5843490048466
27.34,7.89354445715918,6.93138375627788,25.3674925256819
27.35,7.83070470136269,6.99839152282777,25.1570771422788
27.36,7.7771394168201,7.07976517824957,24.9545982088914
27.37,7.73316396928677,7.17465723459495,24.7614626964253
27.38,7.69901434189605,7.28219853556549,24.5789948223187
27.39,7.67485115864581,7.40150135198146,24.4084414135604
27.4,7.66076355281575,7.5316598291367,24.2509765868826
27.41,7.6567727229423,7.67174811818286,24.1077053954606
27.42,7.66283505308063,7.82081655164582,23.9796661492621
27.43,7.67884470750109,7.97788624390129,23.8678311668553
27.44,7.70463564238437,8.14194251450862,23.7731057613235
27.45,7.7399830084166,8.31192754853783,23.6963253040768
27.46,7.78460394853169,8.48673272537041,23.6382502504272
27.47,7.8381578245844,8.66519106691323,23.5995590527898
27.48,7.90024593566796,8.84607027773651,23.5808389344068
27.49,7.97041081926771,9.0280668722733,23.5825745516192
27.5,8.04813525450231,9.20980190574353,23.6051346387011
27.51,8.13284111419381,9.38981884261981,23.6487568083677
27.52,8.22388823902859,9.56658410487439,23.7135307746706
27.53,8.32057353191827,9.73849083658746,23.7993803733167
27.54,8.42213049280024,9.90386639562185,23.9060448761707
27.55,8.52772943212272,10.0609840304008,24.0330602285302
27.56,8.63647861338372,10.208079113862,24.1797409741547
27.57,8.74742657927966,10.3433701816721,24.3451637658729
27.58,8.85956591001606,10.4650848537076,24.5281534782228
27.59,8.97183864384826,10.5714905052522,24.7272730299413
27.6,9.08314355685168,10.6609292997423,24.9408180734078
27.61,9.19234544962476,10.7318569053919,25.1668176998044
27.62,9.29828652224932,10.7828839064437,25.4030422280152
27.63,9.39979983563711,10.8128186047459,25.6470189800754
27.64,9.49572475907983,10.820709613018,25.8960566891566
27.65,9.58492419376692,10.8058863959216,26.1472788377001
27.66,9.66630324539017,10.767995749314,26.3976657925777
27.67,9.73882890255723,10.7070321511578,26.6441051106865
27.68,9.80155016980096,10.6233599938453,26.8834488622613
27.69,9.85361801351837,10.5177259325722,27.1125762996605
27.7,9.8943044152369,10.3912599605281,27.3284597318254
27.71,9.92301979727971,10.2454643364534,27.5282310960487
27.72,9.93932809732072,10.0821901146685,27.7092464922345
27.73,9.94295882373276,9.90360171831655,27.8691458937606
27.74,9.93381552269931,9.71213069829178,28.0059053915314
27.75,9.91198022652663,9.51042047273884,28.1178796631569
27.76,9.87771362241775,9.30126438621792,28.2038328665295
27.77,9.83145087093929,9.08753981369652,28.2629567968176
27.78,9.7737932001891,8.87214122782745,28.2948758639794
27.79,9.70549559113781,8.65791513363493,28.299639182188
27.8,9.6274510383306,8.44759955926802,28.27770075041
27.81,9.54067200670766,8.24377040142358,28.2298892891546
27.82,9.4462698014791,8.04879640186229,28.1573697397435
27.83,9.34543261932838,7.86480392955999,28.0615987042624
27.84,9.23940305525938,7.69365211696461,27.9442762003105
27.85,9.12945580338903,7.53691830059744,27.8072960359181
27.86,9.01687621818338,7.39589318903901,27.6526969018751
27.87,8.90294030339231,7.27158475603639,27.4826159659559
27.88,8.78889657866303,7.16472955015963,27.2992463751559
27.89,8.67595014797024,7.07580992896308,27.1047996664985
27.9,8.56524916827752,7.00507565755436,26.9014736882098
27.91,8.45787379853307,6.95256834308711,26.6914262680147
27.92,8.35482760374968,6.91814728714768,26.4767545526445
27.93,8.25703130019962,6.90151550450557,26.2594796927287
27.94,8.16531865756822,6.90224485706832,26.0415363630646
27.95,8.08043432260079,6.91979946645453,25.8247664869041
27.96,8.00303329546121,6.95355678136417,25.6109164672749
27.97,7.93368177292722,7.00282587500336,25.4016372089112
27.98,7.87285906936793,7.06686272540955,25.198486230565
27.99,7.82096033462735,7.14488238346877,25.002931208954
28,7.77829980491952,7.2360680585716,24.8163543530728
28.01,7.74511434624667,7.33957725135398,24.6400570732472
28.02,7.72156707759913,7.45454513951958,24.4752644771307
28.03,7.70775089156038,7.58008547998798,24.3231292905624
28.04,7.70369172157787,7.71528933261414,24.1847348622425
28.05,7.70935143709368,7.85922194153758,24.061096966385
28.06,7.72463027931241,8.0109181335929,23.9531641669588
28.07,7.7493687812515,8.16937661237102,23.861816551861
28.08,7.78334914572572,8.33355354400444,23.7878626871584
28.09,7.82629608407322,8.50235584831582,23.732034682681
28.1,7.87787714683266,8.67463462750485,23.6949813033535
28.11,7.93770260535158,8.84917918401418,23.677259108455
28.12,8.00532497052039,9.02471209859847,23.6793216561568
28.13,8.08023826145379,9.19988585690127,23.7015068755879
28.14,8.16187716278134,9.37328152499996,23.7440227851547
28.15,8.2496162338371,9.54340997741973,23.8069318249432
28.16,8.34276935575911,9.70871617020894,23.8901341726674
28.17,8.44058962232449,9.86758692133605,23.9933505252713
28.18,8.54226989594165,10.0183626051416,24.1161049486183
28.19,8.64694425998575,10.1593530812739,24.2577085203478
28.2,8.75369060074113,10.2888580567103,24.4172446083182
28.21,8.86153454460528,10.4051919189987,24.5935567292574
28.22,8.96945495691925,10.5067128791871,24.7852400074693
28.23,9.07639117603543,10.591856026927,24.9906372885084
28.24,9.18125210869174,10.6591696351932,25.2078409440007
28.25,9.28292724985385,10.7073537700883,25.4347013186183
28.26,9.380299612369,10.7352999795596,25.6688426086265
28.27,9.47226046080341,10.7421305754271,25.9076867180642
28.28,9.55772564295157,10.7272358112435,26.1484853146739
28.29,9.63565320651007,10.6903071209056,26.3883599124998
28.3,9.70506188354932,10.631364544959,26.6243493600656
28.31,9.76504992909675,10.5507765538048,26.8534636396969
28.32,9.81481372039315,10.4492706919355,27.0727424200469
28.33,9.85366546815969,10.3279338160092,27.2793163903761
28.34,9.88104936755574,10.1882011696727,27.4704690827799
28.35,9.89655552966897,10.03183410319,27.6436966947022
28.36,9.8999310870196,9.86088686697707,27.7967633871596
28.37,9.89108795816874,9.6776635364681,27.9277496692274
28.38,9.87010688314783,9.48466670825344,28.0350917851216
28.39,9.8372374958186,9.28454009265743,28.1176104777724
28.4,9.79289437142811,9.08000747230113,28.1745280770632
28.41,9.73764916569605,8.87381066954817,28.2054735043945
28.42,9.67221913325283,8.66864915503209,28.2104754434245
28.43,9.59745246622444,8.46712374023335,28.1899445448023
28.44,9.514311018109,8.27168645223523,28.144646061477
28.45,9.42385106642106,8.0845982252049,28.0756647131433
28.46,9.32720281582965,7.90789550652159,27.9843638309066
28.47,9.22554935112099,7.74336631447925,27.8723409298578
28.48,9.12010571897785,7.59253574509381,27.7413818067922
28.49,9.01209875468161,7.45666044632584,27.5934150841383
28.5,8.90274818170308,7.33673118706006,27.4304688491824
28.51,8.79324940704869,7.23348236164498,27.2546307038565
28.52,8.68475832159455,7.14740709327112,27.0680121786076
28.53,8.57837830028383,7.0787765255275,26.8727181045205
28.54,8.4751494886253,7.02766190813539,26.6708212054039
28.55,8.37604036454895,6.99395817234341,26.46434188335
28.56,8.28194148185074,6.9774078339324,26.2552329375053
28.57,8.19366123511193,6.97762423759139,26.045368780042
28.58,8.11192343663092,6.99411334790281,25.8365385938787
28.59,8.03736646294666,7.02629348466221,25.6304428079319
28.6,7.97054371052192,7.07351258264478,25.4286922395853
28.61,7.91192509512259,7.13506272067919,25.2328092615347
28.62,7.86189933514096,7.21019180771773,25.0442303820969
28.63,7.82077677329294,7.29811243295851,24.8643096761146
28.64,7.78879251162184,7.39800798356064,24.6943225606485
28.65,7.76610965965474,7.50903620917821,24.5354694701403
28.66,7.7528225232766,7.63033047044254,24.3888790456199
28.67,7.74895959113794,7.76099895211523,24.2556105092685
28.68,7.75448620524394,7.90012215445534,24.1366549480196
28.69,7.76930683213456,8.04674900170379,24.032935277765
28.7,7.79326688035748,8.19989192735068,23.9453047039367
28.71,7.82615403856063,8.35852131428134,23.8745435362479
28.72,7.86769913643346,8.52155968554636,23.8213542571629
28.73,7.91757655793292,8.68787605912562,23.7863547875089
28.74,7.97540426278754,8.85628089756392,23.7700699409134
28.75,8.04074349818933,9.02552209975516,23.7729211137489
28.76,8.11309830776635,9.19428249554119,23.7952143209912
28.77,8.19191496913374,9.36117931136441,23.8371267623312
28.78,8.27658151410072,9.52476607332158,23.8986921877162
28.79,8.36642750627616,9.6835373982413,23.9797854268659
28.8,8.46072426840854,9.83593708898432,24.0801065515004
28.81,8.55868576508963,9.98036989200705,24.1991652486615
28.82,8.65947035396429,10.1152171885934,24.3362660934176
28.83,8.76218361864984,10.2388567721979,24.4904955122273
28.84,8.86588248740676,10.3496867108092,24.6607113152128
28.85,8.9695808214944,10.4461531053056,24.8455357358562
28.86,9.07225662460004,10.5267813357872,25.0433529384098
28.87,9.17286097871389,10.5902101451129,25.2523119247483
28.88,9.27032875201127,10.6352276539313,25.4703356827425
28.89,9.36359105132996,10.6608081503973,25.6951372594081
28.9,9.45158930750468,10.6661482703783,25.9242432103698
28.91,9.53329078927589,10.6507010028891,26.155024574772
28.92,9.60770524521687,10.6142058442059,26.3847351611939
28.93,9.67390227885367,10.5567134043857,26.6105565228294
28.94,9.73102897656567,10.4786028590023,26.8296485743971
28.95,9.77832723810135,10.3805908465115,27.0392043905791
28.96,9.8151502126146,10.2637307373473,27.2365073618402
28.97,9.84097722511299,10.1294016324122,27.4189886042132
28.98,9.85542659354543,9.97928696166695,27.5842823572497
28.99,9.85826578754535,9.81534311278187,27.7302770828775
29,9.84941846537067,9.63975908211326,27.8551601095503
29.01,9.82896804211023,9.45490865893404,27.9574539485501
29.02,9.79715758315056,9.26329708395183,28.0360428251606
29.03,9.75438597323347,9.06750442692162,28.0901884853021
29.04,9.70120047263761,8.87012807962971,28.1195349160932
29.05,9.6382859269928,8.67372674867572,28.1241022088004
29.06,9.56645103544993,8.48076816239715,28.1042703465762
29.07,9.48661219442812,8.2935823981363,28.0607541743689
29.08,9.39977551439666,8.11432232211388,27.9945711713371
29.09,9.30701765148902,7.94493215444787,27.907003876894
29.1,9.2094661036286,7.78712466903195,27.7995589140609
29.11,9.10827959458221,7.64236705256471,27.6739245153812
29.12,9.00462911364983,7.51187501324777,27.5319283054586
29.13,8.89968009994655,7.39661437278826,27.3754968560933
29.14,8.79457616576385,7.29730911031114,27.2066182346223
29.15,8.69042465080203,7.21445465844646,27.0273084432696
29.16,8.58828419514602,7.14833517620524,26.839582324042
29.17,8.48915441972401,7.09904352950792,26.6454292020243
29.18,8.39396771335397,7.06650278317894,26.4467932758038
29.19,8.30358304863017,7.05048813059722,26.245558546874
29.2,8.21878168670941,7.05064834167647,26.0435379141514
29.21,8.14026458415385,7.06652598062616,25.8424659442877
29.22,8.06865128296889,7.09757581871798,25.6439947588604
29.23,8.00448004667062,7.14318103378711,25.4496924490365
29.24,7.94820899894517,7.20266694028177,25.2610434291205
29.25,7.90021802527495,7.27531212707935,25.0794501645106
29.26,7.86081120978418,7.36035699322467,24.9062357495896
